"year","doy98","shrubID","trt","dt","round","sunrise","tod","dayfrac","pd","pd_ind","prev_ind","WP","wp","lnWP","aveD1","aveD2","aveD3","aveD4","aveD5","aveD6","aveD7","maxD1","maxD2","maxD3","maxD4","maxD5","maxD6","maxD7","swc30_1","swc30_2","swc30_3","swc30_4","swc30_5","swc30_6","swc30_7","swc10_1","swc10_2","swc10_3","swc10_4","swc10_5","swc10_6","swc10_7","swc20_1","swc20_2","swc20_3","swc20_4","swc20_5","swc20_6","swc20_7","swc60_1","swc60_2","swc60_3","swc60_4","swc60_5","swc60_6","swc60_7","VPD_1","VPD_2","VPD_3","VPD_4","VPD_5","VPD_6","VPD_7","VPD_8","dVPD_1","dVPD_2","dVPD_3","dVPD_4","dVPD_5","dVPD_6","dVPD_7","pd_first"
1998,190,11,"w","7/10/1998 10:56",3,0.212962963,0.455555556,190.4555556,0,210,211,41,-4.1,3.713572067,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,15.016,15.65,16.397,16.957,17.023,16.746,8.094,2.909146652,3.876306188,5.162343188,7.008044438,8.029134,9.135562438,3.025396125,21.06898313,21.53624367,22.01478638,21.93143213,21.52061475,20.55062928,10.62849764,14.2919202,14.27375656,14.24795644,14.19536388,14.06537094,13.91751638,13.16732813,0.759,0.442,0.372,0.339,0.329,0.308,0.276,0.232,-0.317,-0.07,-0.033,-0.01,-0.021,-0.032,-0.044,0
1998,190,5,"c","7/10/1998 10:59",3,0.212962963,0.457638889,190.4576389,0,186,187,49.5,-4.95,3.90197267,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,5.973,6.005,6.079,6.144,6.177,4.955,4.784,2.610935174,3.120164063,3.763182563,4.867626375,4.307962125,1.101840563,0.309561375,7.654126163,7.447142719,7.237268625,6.782541422,7.11223725,6.881504531,7.0216275,10.81899902,10.80363975,10.775855,10.79669356,10.84432456,10.89394019,11.00309456,0.759,0.442,0.372,0.339,0.329,0.308,0.276,0.232,-0.317,-0.07,-0.033,-0.01,-0.021,-0.032,-0.044,0
1998,190,3,"w","7/10/1998 11:01",3,0.212962963,0.459722222,190.4597222,0,178,179,33,-3.3,3.496507561,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,15.016,15.65,16.397,16.957,17.023,16.746,8.094,2.909146652,3.876306188,5.162343188,7.008044438,8.029134,9.135562438,3.025396125,21.06898313,21.53624367,22.01478638,21.93143213,21.52061475,20.55062928,10.62849764,14.2919202,14.27375656,14.24795644,14.19536388,14.06537094,13.91751638,13.16732813,1.202,0.759,0.442,0.372,0.339,0.329,0.308,0.276,-0.443,-0.317,-0.07,-0.033,-0.01,-0.021,-0.032,0
1998,190,9,"c","7/10/1998 11:03",3,0.212962963,0.461111111,190.4611111,0,202,203,44,-4.4,3.784189634,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,5.973,6.005,6.079,6.144,6.177,4.955,4.784,2.610935174,3.120164063,3.763182563,4.867626375,4.307962125,1.101840563,0.309561375,7.654126163,7.447142719,7.237268625,6.782541422,7.11223725,6.881504531,7.0216275,10.81899902,10.80363975,10.775855,10.79669356,10.84432456,10.89394019,11.00309456,1.202,0.759,0.442,0.372,0.339,0.329,0.308,0.276,-0.443,-0.317,-0.07,-0.033,-0.01,-0.021,-0.032,0
1998,190,15,"w","7/10/1998 11:06",3,0.212962963,0.4625,190.4625,0,226,227,33,-3.3,3.496507561,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,15.016,15.65,16.397,16.957,17.023,16.746,8.094,2.909146652,3.876306188,5.162343188,7.008044438,8.029134,9.135562438,3.025396125,21.06898313,21.53624367,22.01478638,21.93143213,21.52061475,20.55062928,10.62849764,14.2919202,14.27375656,14.24795644,14.19536388,14.06537094,13.91751638,13.16732813,1.202,0.759,0.442,0.372,0.339,0.329,0.308,0.276,-0.443,-0.317,-0.07,-0.033,-0.01,-0.021,-0.032,0
1998,190,13,"c","7/10/1998 11:08",3,0.212962963,0.463888889,190.4638889,0,218,219,42,-4.2,3.737669618,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,5.973,6.005,6.079,6.144,6.177,4.955,4.784,2.610935174,3.120164063,3.763182563,4.867626375,4.307962125,1.101840563,0.309561375,7.654126163,7.447142719,7.237268625,6.782541422,7.11223725,6.881504531,7.0216275,10.81899902,10.80363975,10.775855,10.79669356,10.84432456,10.89394019,11.00309456,1.202,0.759,0.442,0.372,0.339,0.329,0.308,0.276,-0.443,-0.317,-0.07,-0.033,-0.01,-0.021,-0.032,0
1998,190,3,"w","7/10/1998 12:56",4,0.212962963,0.538888889,190.5388889,0,178,180,27,-2.7,3.295836866,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,15.016,15.65,16.397,16.957,17.023,16.746,8.094,2.909146652,3.876306188,5.162343188,7.008044438,8.029134,9.135562438,3.025396125,21.06898313,21.53624367,22.01478638,21.93143213,21.52061475,20.55062928,10.62849764,14.2919202,14.27375656,14.24795644,14.19536388,14.06537094,13.91751638,13.16732813,2.199,1.87,1.546,1.202,0.759,0.442,0.372,0.339,-0.329,-0.324,-0.344,-0.443,-0.317,-0.07,-0.033,0
1998,190,5,"c","7/10/1998 12:58",4,0.212962963,0.540277778,190.5402778,0,186,188,40.5,-4.05,3.701301974,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,5.973,6.005,6.079,6.144,6.177,4.955,4.784,2.610935174,3.120164063,3.763182563,4.867626375,4.307962125,1.101840563,0.309561375,7.654126163,7.447142719,7.237268625,6.782541422,7.11223725,6.881504531,7.0216275,10.81899902,10.80363975,10.775855,10.79669356,10.84432456,10.89394019,11.00309456,2.199,1.87,1.546,1.202,0.759,0.442,0.372,0.339,-0.329,-0.324,-0.344,-0.443,-0.317,-0.07,-0.033,0
1998,190,1,"w","7/10/1998 13:02",4,0.212962963,0.543055556,190.5430556,0,170,172,29.5,-2.95,3.384390263,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,15.016,15.65,16.397,16.957,17.023,16.746,8.094,2.909146652,3.876306188,5.162343188,7.008044438,8.029134,9.135562438,3.025396125,21.06898313,21.53624367,22.01478638,21.93143213,21.52061475,20.55062928,10.62849764,14.2919202,14.27375656,14.24795644,14.19536388,14.06537094,13.91751638,13.16732813,2.826,2.199,1.87,1.546,1.202,0.759,0.442,0.372,-0.627,-0.329,-0.324,-0.344,-0.443,-0.317,-0.07,0
1998,190,9,"c","7/10/1998 13:05",4,0.212962963,0.545138889,190.5451389,0,202,204,31,-3.1,3.433987204,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,5.973,6.005,6.079,6.144,6.177,4.955,4.784,2.610935174,3.120164063,3.763182563,4.867626375,4.307962125,1.101840563,0.309561375,7.654126163,7.447142719,7.237268625,6.782541422,7.11223725,6.881504531,7.0216275,10.81899902,10.80363975,10.775855,10.79669356,10.84432456,10.89394019,11.00309456,2.826,2.199,1.87,1.546,1.202,0.759,0.442,0.372,-0.627,-0.329,-0.324,-0.344,-0.443,-0.317,-0.07,0
1998,190,7,"c","7/10/1998 13:07",4,0.212962963,0.546527778,190.5465278,0,194,196,45,-4.5,3.80666249,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,5.973,6.005,6.079,6.144,6.177,4.955,4.784,2.610935174,3.120164063,3.763182563,4.867626375,4.307962125,1.101840563,0.309561375,7.654126163,7.447142719,7.237268625,6.782541422,7.11223725,6.881504531,7.0216275,10.81899902,10.80363975,10.775855,10.79669356,10.84432456,10.89394019,11.00309456,2.826,2.199,1.87,1.546,1.202,0.759,0.442,0.372,-0.627,-0.329,-0.324,-0.344,-0.443,-0.317,-0.07,0
1998,190,11,"w","7/10/1998 13:09",4,0.212962963,0.547916667,190.5479167,0,210,212,27.5,-2.75,3.314186005,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,15.016,15.65,16.397,16.957,17.023,16.746,8.094,2.909146652,3.876306188,5.162343188,7.008044438,8.029134,9.135562438,3.025396125,21.06898313,21.53624367,22.01478638,21.93143213,21.52061475,20.55062928,10.62849764,14.2919202,14.27375656,14.24795644,14.19536388,14.06537094,13.91751638,13.16732813,2.826,2.199,1.87,1.546,1.202,0.759,0.442,0.372,-0.627,-0.329,-0.324,-0.344,-0.443,-0.317,-0.07,0
1998,190,15,"w","7/10/1998 13:11",4,0.212962963,0.549305556,190.5493056,0,226,228,35.5,-3.55,3.569532696,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,15.016,15.65,16.397,16.957,17.023,16.746,8.094,2.909146652,3.876306188,5.162343188,7.008044438,8.029134,9.135562438,3.025396125,21.06898313,21.53624367,22.01478638,21.93143213,21.52061475,20.55062928,10.62849764,14.2919202,14.27375656,14.24795644,14.19536388,14.06537094,13.91751638,13.16732813,2.826,2.199,1.87,1.546,1.202,0.759,0.442,0.372,-0.627,-0.329,-0.324,-0.344,-0.443,-0.317,-0.07,0
1998,190,13,"c","7/10/1998 13:12",4,0.212962963,0.550694444,190.5506944,0,218,220,40,-4,3.688879454,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,5.973,6.005,6.079,6.144,6.177,4.955,4.784,2.610935174,3.120164063,3.763182563,4.867626375,4.307962125,1.101840563,0.309561375,7.654126163,7.447142719,7.237268625,6.782541422,7.11223725,6.881504531,7.0216275,10.81899902,10.80363975,10.775855,10.79669356,10.84432456,10.89394019,11.00309456,2.826,2.199,1.87,1.546,1.202,0.759,0.442,0.372,-0.627,-0.329,-0.324,-0.344,-0.443,-0.317,-0.07,0
1998,190,1,"w","7/10/1998 14:46",5,0.212962963,0.615972222,190.6159722,0,170,173,30,-3,3.401197382,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,15.016,15.65,16.397,16.957,17.023,16.746,8.094,2.909146652,3.876306188,5.162343188,7.008044438,8.029134,9.135562438,3.025396125,21.06898313,21.53624367,22.01478638,21.93143213,21.52061475,20.55062928,10.62849764,14.2919202,14.27375656,14.24795644,14.19536388,14.06537094,13.91751638,13.16732813,3.373,3.422,3.14,2.826,2.199,1.87,1.546,1.202,0.049,-0.282,-0.314,-0.627,-0.329,-0.324,-0.344,0
1998,190,5,"c","7/10/1998 14:48",5,0.212962963,0.617361111,190.6173611,0,186,189,27.5,-2.75,3.314186005,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,5.973,6.005,6.079,6.144,6.177,4.955,4.784,2.610935174,3.120164063,3.763182563,4.867626375,4.307962125,1.101840563,0.309561375,7.654126163,7.447142719,7.237268625,6.782541422,7.11223725,6.881504531,7.0216275,10.81899902,10.80363975,10.775855,10.79669356,10.84432456,10.89394019,11.00309456,3.373,3.422,3.14,2.826,2.199,1.87,1.546,1.202,0.049,-0.282,-0.314,-0.627,-0.329,-0.324,-0.344,0
1998,190,3,"w","7/10/1998 14:51",5,0.212962963,0.61875,190.61875,0,178,181,37,-3.7,3.610917913,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,15.016,15.65,16.397,16.957,17.023,16.746,8.094,2.909146652,3.876306188,5.162343188,7.008044438,8.029134,9.135562438,3.025396125,21.06898313,21.53624367,22.01478638,21.93143213,21.52061475,20.55062928,10.62849764,14.2919202,14.27375656,14.24795644,14.19536388,14.06537094,13.91751638,13.16732813,3.373,3.422,3.14,2.826,2.199,1.87,1.546,1.202,0.049,-0.282,-0.314,-0.627,-0.329,-0.324,-0.344,0
1998,190,7,"c","7/10/1998 14:51",5,0.212962963,0.619444444,190.6194444,0,194,197,37.5,-3.75,3.624340933,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,5.973,6.005,6.079,6.144,6.177,4.955,4.784,2.610935174,3.120164063,3.763182563,4.867626375,4.307962125,1.101840563,0.309561375,7.654126163,7.447142719,7.237268625,6.782541422,7.11223725,6.881504531,7.0216275,10.81899902,10.80363975,10.775855,10.79669356,10.84432456,10.89394019,11.00309456,3.373,3.422,3.14,2.826,2.199,1.87,1.546,1.202,0.049,-0.282,-0.314,-0.627,-0.329,-0.324,-0.344,0
1998,190,9,"c","7/10/1998 14:55",5,0.212962963,0.621527778,190.6215278,0,202,205,41.5,-4.15,3.725693427,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,5.973,6.005,6.079,6.144,6.177,4.955,4.784,2.610935174,3.120164063,3.763182563,4.867626375,4.307962125,1.101840563,0.309561375,7.654126163,7.447142719,7.237268625,6.782541422,7.11223725,6.881504531,7.0216275,10.81899902,10.80363975,10.775855,10.79669356,10.84432456,10.89394019,11.00309456,3.373,3.422,3.14,2.826,2.199,1.87,1.546,1.202,0.049,-0.282,-0.314,-0.627,-0.329,-0.324,-0.344,0
1998,190,15,"w","7/10/1998 14:59",5,0.212962963,0.624305556,190.6243056,0,226,229,26.5,-2.65,3.277144733,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,15.016,15.65,16.397,16.957,17.023,16.746,8.094,2.909146652,3.876306188,5.162343188,7.008044438,8.029134,9.135562438,3.025396125,21.06898313,21.53624367,22.01478638,21.93143213,21.52061475,20.55062928,10.62849764,14.2919202,14.27375656,14.24795644,14.19536388,14.06537094,13.91751638,13.16732813,3.373,3.422,3.14,2.826,2.199,1.87,1.546,1.202,0.049,-0.282,-0.314,-0.627,-0.329,-0.324,-0.344,0
1998,190,13,"c","7/10/1998 15:00",5,0.212962963,0.625694444,190.6256944,0,218,221,42,-4.2,3.737669618,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,5.973,6.005,6.079,6.144,6.177,4.955,4.784,2.610935174,3.120164063,3.763182563,4.867626375,4.307962125,1.101840563,0.309561375,7.654126163,7.447142719,7.237268625,6.782541422,7.11223725,6.881504531,7.0216275,10.81899902,10.80363975,10.775855,10.79669356,10.84432456,10.89394019,11.00309456,3.662,3.373,3.422,3.14,2.826,2.199,1.87,1.546,-0.289,0.049,-0.282,-0.314,-0.627,-0.329,-0.324,0
1998,190,11,"w","7/10/1998 15:06",5,0.212962963,0.629861111,190.6298611,0,210,213,40,-4,3.688879454,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,15.016,15.65,16.397,16.957,17.023,16.746,8.094,2.909146652,3.876306188,5.162343188,7.008044438,8.029134,9.135562438,3.025396125,21.06898313,21.53624367,22.01478638,21.93143213,21.52061475,20.55062928,10.62849764,14.2919202,14.27375656,14.24795644,14.19536388,14.06537094,13.91751638,13.16732813,3.662,3.373,3.422,3.14,2.826,2.199,1.87,1.546,-0.289,0.049,-0.282,-0.314,-0.627,-0.329,-0.324,0
1998,190,11,"w","7/10/1998 16:20",6,0.212962963,0.680555556,190.6805556,0,210,214,32,-3.2,3.465735903,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,15.016,15.65,16.397,16.957,17.023,16.746,8.094,2.909146652,3.876306188,5.162343188,7.008044438,8.029134,9.135562438,3.025396125,21.06898313,21.53624367,22.01478638,21.93143213,21.52061475,20.55062928,10.62849764,14.2919202,14.27375656,14.24795644,14.19536388,14.06537094,13.91751638,13.16732813,4.08,3.967,3.662,3.373,3.422,3.14,2.826,2.199,-0.113,-0.305,-0.289,0.049,-0.282,-0.314,-0.627,0
1998,190,9,"c","7/10/1998 16:23",6,0.212962963,0.682638889,190.6826389,0,202,206,38,-3.8,3.63758616,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,5.973,6.005,6.079,6.144,6.177,4.955,4.784,2.610935174,3.120164063,3.763182563,4.867626375,4.307962125,1.101840563,0.309561375,7.654126163,7.447142719,7.237268625,6.782541422,7.11223725,6.881504531,7.0216275,10.81899902,10.80363975,10.775855,10.79669356,10.84432456,10.89394019,11.00309456,4.08,3.967,3.662,3.373,3.422,3.14,2.826,2.199,-0.113,-0.305,-0.289,0.049,-0.282,-0.314,-0.627,0
1998,190,5,"c","7/10/1998 16:25",6,0.212962963,0.684027778,190.6840278,0,186,190,27.5,-2.75,3.314186005,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,5.973,6.005,6.079,6.144,6.177,4.955,4.784,2.610935174,3.120164063,3.763182563,4.867626375,4.307962125,1.101840563,0.309561375,7.654126163,7.447142719,7.237268625,6.782541422,7.11223725,6.881504531,7.0216275,10.81899902,10.80363975,10.775855,10.79669356,10.84432456,10.89394019,11.00309456,4.08,3.967,3.662,3.373,3.422,3.14,2.826,2.199,-0.113,-0.305,-0.289,0.049,-0.282,-0.314,-0.627,0
1998,190,7,"c","7/10/1998 16:27",6,0.212962963,0.685416667,190.6854167,0,194,198,36.5,-3.65,3.597312261,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,5.973,6.005,6.079,6.144,6.177,4.955,4.784,2.610935174,3.120164063,3.763182563,4.867626375,4.307962125,1.101840563,0.309561375,7.654126163,7.447142719,7.237268625,6.782541422,7.11223725,6.881504531,7.0216275,10.81899902,10.80363975,10.775855,10.79669356,10.84432456,10.89394019,11.00309456,4.08,3.967,3.662,3.373,3.422,3.14,2.826,2.199,-0.113,-0.305,-0.289,0.049,-0.282,-0.314,-0.627,0
1998,190,3,"w","7/10/1998 16:30",6,0.212962963,0.6875,190.6875,0,178,182,29.5,-2.95,3.384390263,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,15.016,15.65,16.397,16.957,17.023,16.746,8.094,2.909146652,3.876306188,5.162343188,7.008044438,8.029134,9.135562438,3.025396125,21.06898313,21.53624367,22.01478638,21.93143213,21.52061475,20.55062928,10.62849764,14.2919202,14.27375656,14.24795644,14.19536388,14.06537094,13.91751638,13.16732813,4.432,4.08,3.967,3.662,3.373,3.422,3.14,2.826,-0.352,-0.113,-0.305,-0.289,0.049,-0.282,-0.314,0
1998,190,1,"w","7/10/1998 16:32",6,0.212962963,0.689583333,190.6895833,0,170,174,30,-3,3.401197382,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,15.016,15.65,16.397,16.957,17.023,16.746,8.094,2.909146652,3.876306188,5.162343188,7.008044438,8.029134,9.135562438,3.025396125,21.06898313,21.53624367,22.01478638,21.93143213,21.52061475,20.55062928,10.62849764,14.2919202,14.27375656,14.24795644,14.19536388,14.06537094,13.91751638,13.16732813,4.432,4.08,3.967,3.662,3.373,3.422,3.14,2.826,-0.352,-0.113,-0.305,-0.289,0.049,-0.282,-0.314,0
1998,190,13,"c","7/10/1998 16:34",6,0.212962963,0.690972222,190.6909722,0,218,222,32,-3.2,3.465735903,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,5.973,6.005,6.079,6.144,6.177,4.955,4.784,2.610935174,3.120164063,3.763182563,4.867626375,4.307962125,1.101840563,0.309561375,7.654126163,7.447142719,7.237268625,6.782541422,7.11223725,6.881504531,7.0216275,10.81899902,10.80363975,10.775855,10.79669356,10.84432456,10.89394019,11.00309456,4.432,4.08,3.967,3.662,3.373,3.422,3.14,2.826,-0.352,-0.113,-0.305,-0.289,0.049,-0.282,-0.314,0
1998,190,15,"w","7/10/1998 16:36",6,0.212962963,0.691666667,190.6916667,0,226,230,29.5,-2.95,3.384390263,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,15.016,15.65,16.397,16.957,17.023,16.746,8.094,2.909146652,3.876306188,5.162343188,7.008044438,8.029134,9.135562438,3.025396125,21.06898313,21.53624367,22.01478638,21.93143213,21.52061475,20.55062928,10.62849764,14.2919202,14.27375656,14.24795644,14.19536388,14.06537094,13.91751638,13.16732813,4.432,4.08,3.967,3.662,3.373,3.422,3.14,2.826,-0.352,-0.113,-0.305,-0.289,0.049,-0.282,-0.314,0
1998,190,3,"w","7/10/1998 17:39",7,0.212962963,0.735416667,190.7354167,0,178,183,37.5,-3.75,3.624340933,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,15.016,15.65,16.397,16.957,17.023,16.746,8.094,2.909146652,3.876306188,5.162343188,7.008044438,8.029134,9.135562438,3.025396125,21.06898313,21.53624367,22.01478638,21.93143213,21.52061475,20.55062928,10.62849764,14.2919202,14.27375656,14.24795644,14.19536388,14.06537094,13.91751638,13.16732813,4.938,4.822,4.432,4.08,3.967,3.662,3.373,3.422,-0.116,-0.39,-0.352,-0.113,-0.305,-0.289,0.049,0
1998,190,1,"w","7/10/1998 17:42",7,0.212962963,0.7375,190.7375,0,170,175,45,-4.5,3.80666249,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,15.016,15.65,16.397,16.957,17.023,16.746,8.094,2.909146652,3.876306188,5.162343188,7.008044438,8.029134,9.135562438,3.025396125,21.06898313,21.53624367,22.01478638,21.93143213,21.52061475,20.55062928,10.62849764,14.2919202,14.27375656,14.24795644,14.19536388,14.06537094,13.91751638,13.16732813,4.938,4.822,4.432,4.08,3.967,3.662,3.373,3.422,-0.116,-0.39,-0.352,-0.113,-0.305,-0.289,0.049,0
1998,190,5,"c","7/10/1998 17:44",7,0.212962963,0.739583333,190.7395833,0,186,191,45.5,-4.55,3.817712326,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,5.973,6.005,6.079,6.144,6.177,4.955,4.784,2.610935174,3.120164063,3.763182563,4.867626375,4.307962125,1.101840563,0.309561375,7.654126163,7.447142719,7.237268625,6.782541422,7.11223725,6.881504531,7.0216275,10.81899902,10.80363975,10.775855,10.79669356,10.84432456,10.89394019,11.00309456,4.938,4.822,4.432,4.08,3.967,3.662,3.373,3.422,-0.116,-0.39,-0.352,-0.113,-0.305,-0.289,0.049,0
1998,190,9,"c","7/10/1998 17:48",7,0.212962963,0.741666667,190.7416667,0,202,207,44,-4.4,3.784189634,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,5.973,6.005,6.079,6.144,6.177,4.955,4.784,2.610935174,3.120164063,3.763182563,4.867626375,4.307962125,1.101840563,0.309561375,7.654126163,7.447142719,7.237268625,6.782541422,7.11223725,6.881504531,7.0216275,10.81899902,10.80363975,10.775855,10.79669356,10.84432456,10.89394019,11.00309456,4.938,4.822,4.432,4.08,3.967,3.662,3.373,3.422,-0.116,-0.39,-0.352,-0.113,-0.305,-0.289,0.049,0
1998,190,7,"c","7/10/1998 17:50",7,0.212962963,0.743055556,190.7430556,0,194,199,35,-3.5,3.555348061,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,5.973,6.005,6.079,6.144,6.177,4.955,4.784,2.610935174,3.120164063,3.763182563,4.867626375,4.307962125,1.101840563,0.309561375,7.654126163,7.447142719,7.237268625,6.782541422,7.11223725,6.881504531,7.0216275,10.81899902,10.80363975,10.775855,10.79669356,10.84432456,10.89394019,11.00309456,4.938,4.822,4.432,4.08,3.967,3.662,3.373,3.422,-0.116,-0.39,-0.352,-0.113,-0.305,-0.289,0.049,0
1998,190,11,"w","7/10/1998 17:53",7,0.212962963,0.745138889,190.7451389,0,210,215,26,-2.6,3.258096538,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,15.016,15.65,16.397,16.957,17.023,16.746,8.094,2.909146652,3.876306188,5.162343188,7.008044438,8.029134,9.135562438,3.025396125,21.06898313,21.53624367,22.01478638,21.93143213,21.52061475,20.55062928,10.62849764,14.2919202,14.27375656,14.24795644,14.19536388,14.06537094,13.91751638,13.16732813,4.938,4.822,4.432,4.08,3.967,3.662,3.373,3.422,-0.116,-0.39,-0.352,-0.113,-0.305,-0.289,0.049,0
1998,190,13,"c","7/10/1998 17:55",7,0.212962963,0.746527778,190.7465278,0,218,223,37,-3.7,3.610917913,1.805613152,1.830177985,2.040930432,1.874897449,1.763446157,2.10471378,1.513947525,4.911997711,4.405984617,4.525753178,4.496200393,5.025073718,5.135070558,2.821207657,5.973,6.005,6.079,6.144,6.177,4.955,4.784,2.610935174,3.120164063,3.763182563,4.867626375,4.307962125,1.101840563,0.309561375,7.654126163,7.447142719,7.237268625,6.782541422,7.11223725,6.881504531,7.0216275,10.81899902,10.80363975,10.775855,10.79669356,10.84432456,10.89394019,11.00309456,4.938,4.822,4.432,4.08,3.967,3.662,3.373,3.422,-0.116,-0.39,-0.352,-0.113,-0.305,-0.289,0.049,0
